,id,pid,ms_subclass,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,paved_drive_Y,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,bsmt_exposure_2.0,bsmt_exposure_3.0,bsmt_exposure_4.0,bsmtfin_type_1_BLQ,bsmtfin_type_1_GLQ,bsmtfin_type_1_LwQ,bsmtfin_type_1_Rec,bsmtfin_type_1_Unf,total_sq_ft
1074,1503,908201120,90,92.0,12108,Pave,3,Lvl,3,Inside,2,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,BrkFace,270.0,2,2,3.0,3.0,133.0,Unf,0.0,1307.0,1440.0,2,N,1440,0,0,1440,0.0,0.0,2,0,4,2,1,8,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,9,2008,118000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4320.0
1075,1963,535452060,20,70.0,7000,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,BrkFace,45.0,2,2,3.0,3.0,588.0,Unf,0.0,422.0,1010.0,4,Y,1134,0,0,1134,0.0,0.0,1,0,2,1,2,6,7,0,0.0,Attchd,1960.0,RFn,1.0,254.0,3.0,3.0,0,16,0,0,0,0,0,4,2007,135000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3170.0
1076,1352,903400180,50,64.0,13053,Pave,3,Bnk,3,Inside,2,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,833.0,833.0,3,Y,1053,795,0,1848,0.0,0.0,1,1,4,1,3,8,7,1,4.0,Detchd,1922.0,Unf,2.0,370.0,3.0,3.0,0,0,0,0,220,0,0,6,2008,207000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3514.0
1077,1519,909175100,50,60.0,8400,Pave,3,Bnk,3,Inside,2,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,None,0.0,2,2,3.0,3.0,423.0,Unf,0.0,758.0,1181.0,1,Y,1390,304,0,1694,0.0,0.0,2,0,4,1,2,7,7,1,4.0,Detchd,1925.0,Unf,2.0,576.0,3.0,3.0,342,0,128,0,0,0,0,6,2008,136500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4398.0
1078,1305,902205140,20,50.0,6000,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,901.0,901.0,4,Y,901,0,0,901,0.0,0.0,1,0,2,1,2,4,7,0,0.0,Detchd,1954.0,Unf,1.0,281.0,2.0,3.0,0,0,0,0,0,0,0,8,2008,107900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2703.0
1079,2014,903231090,50,0.0,6240,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,None,0.0,2,2,3.0,3.0,52.0,Unf,0.0,809.0,861.0,3,Y,861,548,0,1409,1.0,0.0,1,1,3,1,2,6,7,1,4.0,Detchd,1968.0,Unf,2.0,528.0,3.0,3.0,225,0,84,0,0,0,0,3,2007,126000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3356.0
1080,1,526301100,20,141.0,31770,Pave,2,Lvl,3,Corner,2,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Plywood,Stone,112.0,2,2,3.0,4.0,639.0,Unf,0.0,441.0,1080.0,1,Y,1656,0,0,1656,1.0,0.0,1,0,3,1,2,7,7,2,4.0,Attchd,1960.0,Fin,2.0,528.0,3.0,3.0,210,62,0,0,0,0,0,5,2010,215000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4088.0
1081,1052,528102110,60,96.0,12474,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,Stone,272.0,4,2,5.0,3.0,1280.0,Unf,0.0,402.0,1682.0,4,Y,1742,590,0,2332,1.0,0.0,2,1,3,1,4,9,7,1,5.0,BuiltIn,2008.0,Fin,3.0,846.0,3.0,3.0,196,134,0,0,0,0,0,8,2008,426000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,6026.0
1082,622,534478230,20,80.0,9600,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,None,0.0,3,2,3.0,3.0,607.0,Unf,0.0,506.0,1113.0,3,Y,1113,0,0,1113,0.0,0.0,1,0,3,1,3,5,7,1,4.0,Attchd,1950.0,Unf,1.0,264.0,3.0,3.0,0,80,120,0,0,0,0,7,2009,147000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3419.0
1083,913,909251050,30,64.0,8574,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,None,0.0,3,2,3.0,3.0,0.0,Unf,0.0,816.0,816.0,4,Y,1232,0,0,1232,0.0,0.0,1,0,3,1,3,6,7,1,4.0,Detchd,1916.0,Unf,2.0,440.0,3.0,3.0,0,0,180,0,0,0,0,10,2009,147500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2864.0
1084,1058,528114040,20,104.0,14418,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,BrkFace,480.0,4,2,5.0,3.0,1375.0,Unf,0.0,575.0,1950.0,4,Y,1950,0,0,1950,1.0,0.0,2,0,2,1,4,7,7,1,4.0,Attchd,2007.0,Fin,3.0,706.0,3.0,3.0,156,207,0,0,0,0,0,5,2008,383000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6213.0
1085,2348,527354040,20,80.0,10400,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,BrkFace,102.0,2,2,4.0,3.0,929.0,Unf,0.0,916.0,1845.0,3,Y,1872,0,0,1872,0.0,1.0,2,0,3,1,2,6,7,1,3.0,Attchd,1988.0,Fin,2.0,604.0,3.0,3.0,197,39,0,0,0,0,0,6,2006,241500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5798.0
1086,1527,909252220,50,63.0,15564,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Shng,None,0.0,2,2,4.0,3.0,0.0,Unf,0.0,676.0,676.0,4,Y,676,588,0,1264,0.0,0.0,1,0,3,1,2,6,7,0,0.0,Detchd,1994.0,Unf,2.0,400.0,3.0,3.0,424,0,0,0,0,0,400,1,2008,147500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3040.0
1087,1011,527208010,60,101.0,13543,Pave,2,HLS,3,Corner,2,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,Stone,130.0,3,2,5.0,3.0,16.0,Unf,0.0,1152.0,1168.0,4,Y,1168,1332,0,2500,0.0,0.0,3,1,5,1,4,9,7,1,4.0,BuiltIn,2005.0,Fin,3.0,683.0,3.0,3.0,192,32,0,0,0,0,0,7,2008,355000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5060.0
1088,1332,903225050,45,50.0,6130,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,None,0.0,2,2,3.0,3.0,784.0,Unf,0.0,0.0,784.0,3,Y,784,0,0,784,1.0,0.0,1,0,2,1,3,5,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,116,0,0,0,0,5,2008,109500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352.0
1089,709,902205010,30,50.0,5925,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,None,0.0,2,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1,N,612,0,0,612,0.0,0.0,1,0,1,1,2,4,7,0,0.0,Detchd,1965.0,Unf,1.0,308.0,3.0,2.0,0,0,25,0,0,0,0,10,2009,45000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.0
1090,209,904100140,70,0.0,24090,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,None,0.0,2,3,3.0,3.0,0.0,Unf,0.0,1032.0,1032.0,4,Y,1207,1196,0,2403,0.0,0.0,2,0,4,1,2,10,7,2,3.0,Attchd,1940.0,Unf,1.0,349.0,3.0,3.0,56,0,318,0,0,0,0,6,2010,244400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4523.0
1091,619,534476150,20,80.0,9600,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,Stone,238.0,2,2,3.0,3.0,1285.0,Unf,0.0,131.0,1416.0,2,Y,1644,0,0,1644,1.0,0.0,1,0,3,1,2,7,7,2,4.0,Attchd,1953.0,Fin,2.0,418.0,3.0,3.0,110,0,0,0,0,0,0,10,2009,167000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4586.0
1092,2150,907262020,60,65.0,8158,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,BrkFace,214.0,3,2,4.0,3.0,0.0,Unf,0.0,860.0,860.0,4,Y,860,869,0,1729,0.0,0.0,2,1,3,1,3,7,7,0,0.0,Attchd,2002.0,Fin,2.0,542.0,3.0,3.0,386,63,0,0,0,0,0,8,2007,200000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3898.0
1093,2704,904302020,30,50.0,5220,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Shng,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,830.0,830.0,3,Y,879,0,0,879,0.0,0.0,1,0,2,1,2,4,7,0,0.0,Detchd,1936.0,Unf,1.0,180.0,3.0,3.0,0,108,0,0,0,0,0,1,2006,80000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2647.0
1094,2839,908275220,20,60.0,8172,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,Plywood,None,0.0,2,2,3.0,3.0,167.0,Unf,0.0,697.0,864.0,2,Y,864,0,0,864,1.0,0.0,1,0,2,1,2,5,7,0,0.0,Detchd,1957.0,Unf,2.0,572.0,3.0,3.0,0,0,0,0,0,0,0,4,2006,115000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2592.0
1095,1242,535178060,20,72.0,9000,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,BrkFace,74.0,2,2,4.0,3.0,616.0,Unf,0.0,580.0,1196.0,3,Y,1196,0,0,1196,1.0,0.0,1,0,2,1,2,6,7,1,4.0,Attchd,1956.0,RFn,1.0,297.0,3.0,3.0,0,44,0,0,0,0,0,5,2008,139000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3632.0
1096,2714,905107070,60,74.0,7844,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,BrkFace,203.0,2,2,3.0,3.0,209.0,Unf,0.0,463.0,672.0,2,Y,672,728,0,1400,0.0,0.0,1,1,3,1,2,6,7,1,3.0,Attchd,1978.0,Fin,2.0,440.0,3.0,3.0,0,0,0,0,0,0,0,3,2006,149500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2744.0
1097,799,905480210,70,60.0,9084,Pave,3,Lvl,3,Inside,2,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,755.0,755.0,2,Y,755,755,0,1510,1.0,0.0,1,0,4,1,2,7,7,1,4.0,Detchd,1940.0,Unf,1.0,296.0,2.0,1.0,120,0,0,0,0,0,0,10,2009,108000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3140.0
1098,1260,535383100,190,60.0,10800,Pave,3,Lvl,3,Inside,2,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,None,0.0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,2,N,694,600,0,1294,0.0,0.0,2,0,3,2,2,7,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,220,114,210,0,0,0,0,8,2008,106250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628.0
1099,2107,906380160,20,74.0,8556,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,0.0,3,2,4.0,3.0,0.0,Unf,0.0,1240.0,1240.0,4,Y,1240,0,0,1240,0.0,0.0,2,0,2,1,3,5,7,0,0.0,Attchd,2006.0,RFn,3.0,826.0,3.0,3.0,140,93,0,0,0,0,0,5,2007,194000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3953.0
1100,2486,532351060,20,70.0,9100,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,BrkFace,51.0,2,2,3.0,3.0,36.0,Unf,0.0,952.0,988.0,4,Y,988,0,0,988,1.0,0.0,1,0,3,1,2,6,7,0,0.0,Detchd,1977.0,Unf,2.0,624.0,3.0,3.0,0,0,0,0,0,0,0,7,2006,129500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2964.0
1101,1911,535101150,90,63.0,8668,Pave,3,Lvl,3,Corner,2,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,None,0.0,2,2,3.0,3.0,0.0,Unf,0.0,1560.0,1560.0,2,Y,1560,0,0,1560,0.0,0.0,2,0,4,2,2,8,7,0,0.0,Detchd,1968.0,Unf,3.0,792.0,3.0,3.0,0,0,0,0,0,0,0,5,2007,126000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4680.0
1102,896,908225290,20,70.0,11767,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,None,0.0,2,2,2.0,3.0,1078.0,Unf,0.0,0.0,1078.0,2,Y,1368,0,0,1368,1.0,0.0,1,0,3,1,2,6,5,0,0.0,Attchd,1950.0,RFn,1.0,195.0,3.0,3.0,0,41,211,0,0,0,900,6,2009,120000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3565.0
1103,272,907410080,20,70.0,8400,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,BrkFace,109.0,3,2,4.0,3.0,712.0,Unf,0.0,761.0,1473.0,4,Y,1484,0,0,1484,1.0,0.0,2,0,3,1,3,7,7,0,0.0,Attchd,2004.0,RFn,2.0,606.0,3.0,3.0,0,35,0,144,0,0,0,5,2010,213000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4465.0
1104,2521,533253090,120,40.0,3874,Pave,2,Lvl,3,Inside,2,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,None,0.0,3,2,4.0,3.0,807.0,Unf,0.0,419.0,1226.0,2,Y,1226,0,0,1226,1.0,0.0,1,0,1,1,3,4,7,1,2.0,Attchd,1980.0,Fin,2.0,484.0,3.0,3.0,133,78,0,0,0,0,0,7,2006,190000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3889.0
1105,2324,527158020,20,0.0,8076,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,BrkFace,112.0,2,2,4.0,3.0,705.0,Unf,0.0,455.0,1160.0,3,Y,1169,0,0,1169,0.0,1.0,2,0,3,1,2,6,7,1,3.0,Attchd,1993.0,Fin,2.0,402.0,3.0,3.0,0,26,0,0,144,0,0,7,2006,183500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3515.0
